match_id,innings_no,over_id,ball_id,striker_batting_position,runs_scored,extra_runs,out_type,striker,non_striker,bowler
598013,2,7,3,3,1,0,Not Applicable,8,162,315
598013,2,7,5,3,4,0,Not Applicable,8,162,315
598013,2,7,6,3,1,0,Not Applicable,8,162,315
598013,2,5,1,1,0,0,Not Applicable,162,8,315
598013,2,5,3,1,1,0,Not Applicable,162,8,315
598013,2,5,5,3,1,0,Not Applicable,8,162,315
598013,2,5,6,1,0,0,Not Applicable,162,8,315
598013,2,3,1,2,0,0,Not Applicable,260,162,210
598013,2,3,3,2,0,1,Not Applicable,260,162,210
598013,2,3,5,3,0,0,Not Applicable,8,162,210
598013,2,3,6,3,1,0,Not Applicable,8,162,210
598013,2,3,7,1,6,0,Not Applicable,162,8,210
598013,2,1,1,1,0,0,Not Applicable,162,260,210
598013,2,1,3,1,0,0,Not Applicable,162,260,210
598013,2,1,5,1,0,0,Not Applicable,162,260,210
598013,2,1,6,1,0,0,Not Applicable,162,260,210
598069,1,1,1,1,0,0,Not Applicable,203,162,14
598069,1,1,3,1,1,0,Not Applicable,203,162,14
598069,1,1,5,2,2,0,Not Applicable,162,203,14
598069,1,1,6,2,0,0,Not Applicable,162,203,14
598069,1,3,1,2,4,0,Not Applicable,162,203,14
598069,1,3,3,2,0,1,Not Applicable,162,203,14
598069,1,3,5,1,0,0,Not Applicable,203,162,14
598069,1,3,6,1,2,0,Not Applicable,203,162,14
598069,1,5,1,2,1,0,Not Applicable,162,203,454
598069,1,5,3,1,4,0,Not Applicable,203,162,454
598069,1,5,5,2,6,0,Not Applicable,162,203,454
598069,1,5,6,2,6,0,Not Applicable,162,203,454
598069,1,7,1,1,0,0,Not Applicable,203,162,67
598069,1,7,3,2,0,1,Not Applicable,162,203,67
598069,1,7,5,2,4,0,Not Applicable,162,203,67
598069,1,7,6,2,0,1,Not Applicable,162,203,67
598069,1,7,7,2,1,0,Not Applicable,162,203,67
598069,1,9,1,1,0,0,Not Applicable,203,162,67
598069,1,9,3,1,0,0,Not Applicable,203,162,67
598069,1,9,5,2,2,0,Not Applicable,162,203,67
598069,1,9,6,2,0,1,Not Applicable,162,203,67
598069,1,11,1,1,4,0,Not Applicable,203,162,67
598069,1,11,3,1,1,0,Not Applicable,203,162,67
598069,1,11,5,2,0,0,Not Applicable,162,203,67
598069,1,11,6,2,1,0,Not Applicable,162,203,67
598069,1,13,1,1,0,0,Not Applicable,203,8,67
598069,1,13,3,1,1,0,Not Applicable,203,8,67
598069,1,13,5,3,0,0,Not Applicable,8,203,67
598069,1,13,6,3,2,0,Not Applicable,8,203,67
598069,1,15,1,3,1,0,Not Applicable,8,203,14
598069,1,15,3,3,0,0,Not Applicable,8,203,14
598069,1,15,5,3,0,1,Not Applicable,8,203,14
598069,1,15,6,3,2,0,Not Applicable,8,203,14
598069,1,15,7,3,1,0,Not Applicable,8,203,14
598069,1,17,1,4,0,0,Not Applicable,110,8,333
598069,1,17,3,4,1,0,Not Applicable,110,8,333
598069,1,17,5,4,1,0,Not Applicable,110,8,333
598069,1,17,6,3,0,0,caught,8,110,333
598069,1,17,7,4,1,0,Not Applicable,110,163,333
598069,1,19,1,5,1,0,Not Applicable,163,110,14
598069,1,19,3,5,0,0,Not Applicable,163,110,14
598069,1,19,5,5,6,0,Not Applicable,163,110,14
598069,1,19,6,5,4,0,Not Applicable,163,110,14
598069,1,20,1,4,2,0,Not Applicable,110,163,454
598069,1,20,3,4,4,0,Not Applicable,110,163,454
598069,1,20,5,4,1,0,Not Applicable,110,163,454
598069,1,20,6,5,4,0,Not Applicable,163,110,454
598041,1,1,1,1,1,0,Not Applicable,152,162,335
598041,1,1,3,2,4,0,Not Applicable,162,152,335
598041,1,1,5,2,0,0,Not Applicable,162,152,335
598041,1,1,6,2,4,0,Not Applicable,162,152,335
598041,1,3,1,2,0,0,Not Applicable,162,152,77
598041,1,3,3,2,4,0,Not Applicable,162,152,77
598041,1,3,5,2,1,1,Not Applicable,162,152,77
598041,1,3,6,1,1,0,Not Applicable,152,162,77
598041,1,3,7,2,6,0,Not Applicable,162,152,77
598041,1,5,1,1,1,0,Not Applicable,152,8,310
598041,1,5,3,3,0,1,Not Applicable,8,152,310
598041,1,5,5,3,1,0,Not Applicable,8,152,310
598041,1,5,6,1,0,1,Not Applicable,152,8,310
598041,1,5,7,1,0,0,Not Applicable,152,8,310
598041,1,7,1,1,1,0,Not Applicable,152,8,335
598041,1,7,3,3,1,0,Not Applicable,8,152,335
598041,1,7,5,1,1,0,Not Applicable,152,8,335
598041,1,7,6,3,1,0,Not Applicable,8,152,335
598041,1,9,1,3,0,0,Not Applicable,8,110,335
598041,1,9,3,3,1,0,Not Applicable,8,110,335
598041,1,9,5,3,1,0,Not Applicable,8,110,335
598041,1,9,6,4,1,0,Not Applicable,110,8,335
598041,1,11,1,4,2,0,Not Applicable,110,8,335
598041,1,11,3,4,1,0,Not Applicable,110,8,335
598041,1,11,5,3,1,0,Not Applicable,8,110,335
598041,1,11,6,4,4,0,Not Applicable,110,8,335
598041,1,13,1,4,0,0,caught,110,8,77
598041,1,13,3,5,0,0,Not Applicable,163,8,77
598041,1,13,5,5,0,0,Not Applicable,163,8,77
598041,1,13,6,5,0,0,Not Applicable,163,8,77
598041,1,15,1,3,0,0,Not Applicable,8,163,77
598041,1,15,3,5,2,0,Not Applicable,163,8,77
598041,1,15,5,5,1,0,Not Applicable,163,8,77
598041,1,15,6,3,0,0,Not Applicable,8,163,77
598041,1,17,1,6,1,0,Not Applicable,79,163,77
598041,1,17,3,5,0,1,Not Applicable,163,79,77
598041,1,17,5,6,2,0,Not Applicable,79,163,77
598041,1,17,6,6,1,0,Not Applicable,79,163,77
598041,1,17,7,5,4,0,Not Applicable,163,79,77
598041,1,20,1,8,2,0,Not Applicable,81,79,310
598041,1,20,3,8,6,0,Not Applicable,81,79,310
598041,1,20,5,8,6,0,Not Applicable,81,79,310
598041,1,20,6,8,6,0,Not Applicable,81,79,310
598041,1,19,1,5,1,0,run out,163,79,32
598041,1,19,3,6,1,0,Not Applicable,79,349,32
598041,1,19,5,7,0,0,Not Applicable,349,79,32
598041,1,19,6,7,0,0,Keeper Catch,349,79,32
598043,2,20,1,9,2,0,Not Applicable,299,235,71
598043,2,20,3,10,0,0,caught,235,299,71
598043,2,20,5,9,1,0,Not Applicable,299,106,71
598043,2,20,6,11,1,0,Not Applicable,106,299,71
598043,2,19,1,8,2,0,Not Applicable,363,299,350
598043,2,19,3,9,1,0,Not Applicable,299,363,350
598043,2,19,5,9,2,0,Not Applicable,299,235,350
598043,2,19,6,9,1,0,Not Applicable,299,235,350
598043,2,17,1,8,2,0,Not Applicable,363,299,35
598043,2,17,3,9,4,0,Not Applicable,299,363,35
598043,2,17,5,9,6,0,Not Applicable,299,363,35
598043,2,17,6,9,1,0,Not Applicable,299,363,35
598043,2,15,1,5,0,0,Not Applicable,306,363,35
598043,2,15,3,9,0,0,Not Applicable,299,363,35
598043,2,15,5,9,0,0,Not Applicable,299,363,35
598043,2,15,6,9,1,0,Not Applicable,299,363,35
598043,2,1,1,1,0,0,Not Applicable,46,254,35
598043,2,1,3,1,1,0,Not Applicable,46,254,35
598043,2,1,5,1,0,0,Not Applicable,46,254,35
598043,2,1,6,1,0,0,Not Applicable,46,254,35
598043,2,1,7,1,6,0,Not Applicable,46,254,35
598043,2,5,1,4,4,0,Not Applicable,27,306,364
598043,2,5,3,4,1,0,Not Applicable,27,306,364
598043,2,5,5,4,0,0,Keeper Catch,27,306,364
598043,2,5,6,6,0,0,Not Applicable,358,306,364
598043,2,3,1,1,0,0,Not Applicable,46,254,364
598043,2,3,3,2,4,0,Not Applicable,254,46,364
598043,2,3,5,2,0,0,Keeper Catch,254,46,364
598043,2,3,6,3,0,0,lbw,178,46,364
598043,2,13,1,5,2,0,Not Applicable,306,363,71
598043,2,13,3,5,1,0,Not Applicable,306,363,71
598043,2,13,5,5,0,0,Not Applicable,306,363,71
598043,2,13,6,5,1,0,Not Applicable,306,363,71
598043,2,11,1,5,0,0,Not Applicable,306,363,109
598043,2,11,3,8,1,0,Not Applicable,363,306,109
598043,2,11,5,5,1,0,Not Applicable,306,363,109
598043,2,11,6,8,1,0,Not Applicable,363,306,109
598043,2,9,1,5,1,0,Not Applicable,306,48,364
598043,2,9,3,7,1,0,Not Applicable,48,306,364
598043,2,9,5,7,1,0,Not Applicable,48,306,364
598043,2,9,6,5,2,0,Not Applicable,306,48,364
598043,2,7,1,5,0,1,Not Applicable,306,358,364
598043,2,7,3,5,0,0,Not Applicable,306,358,364
598043,2,7,5,5,1,0,Not Applicable,306,358,364
598043,2,7,6,6,1,0,Not Applicable,358,306,364
598043,2,7,7,5,1,0,Not Applicable,306,358,364
598047,1,20,1,4,6,0,Not Applicable,110,163,106
598047,1,20,3,4,6,0,Not Applicable,110,163,106
598047,1,20,5,4,4,0,Not Applicable,110,163,106
598047,1,20,6,4,2,0,Not Applicable,110,163,106
598047,1,17,1,4,0,0,Not Applicable,110,163,235
598047,1,17,3,5,4,0,Not Applicable,163,110,235
598047,1,17,5,5,2,0,Not Applicable,163,110,235
598047,1,17,6,5,1,0,Not Applicable,163,110,235
598047,1,19,1,4,2,0,Not Applicable,110,163,299
598047,1,19,3,5,0,0,Not Applicable,163,110,299
598047,1,19,5,5,4,0,Not Applicable,163,110,299
598047,1,19,6,5,0,0,Not Applicable,163,110,299
598047,1,1,1,1,0,1,Not Applicable,79,162,299
598047,1,1,3,1,2,0,Not Applicable,79,162,299
598047,1,1,5,2,0,0,Not Applicable,162,79,299
598047,1,1,6,2,4,0,Not Applicable,162,79,299
598047,1,1,7,2,0,0,Not Applicable,162,79,299
598047,1,3,1,1,2,0,Not Applicable,79,162,178
598047,1,3,3,2,1,0,Not Applicable,162,79,178
598047,1,3,5,2,1,0,Not Applicable,162,79,178
598047,1,3,6,1,0,0,Not Applicable,79,162,178
598047,1,5,1,2,0,0,Not Applicable,162,79,174
598047,1,5,3,1,1,0,Not Applicable,79,162,174
598047,1,5,5,2,1,0,Not Applicable,162,79,174
598047,1,5,6,1,0,0,Not Applicable,79,162,174
598047,1,7,1,2,0,0,Not Applicable,162,79,178
598047,1,7,3,2,0,0,caught,162,79,178
598047,1,7,5,3,1,0,Not Applicable,8,79,178
598047,1,7,6,1,2,0,Not Applicable,79,8,178
598047,1,9,1,1,6,0,Not Applicable,79,8,174
598047,1,9,3,1,1,0,Not Applicable,79,8,174
598047,1,9,5,1,0,0,Not Applicable,79,8,174
598047,1,9,6,1,1,0,Not Applicable,79,8,174
598047,1,11,1,3,4,0,Not Applicable,8,79,27
598047,1,11,3,3,1,0,Not Applicable,8,79,27
598047,1,11,5,3,4,0,Not Applicable,8,79,27
598047,1,11,6,3,1,0,Not Applicable,8,79,27
598047,1,13,1,1,0,0,Not Applicable,79,8,106
598047,1,13,3,1,1,0,Not Applicable,79,8,106
598047,1,13,5,3,2,0,Not Applicable,8,79,106
598047,1,13,6,3,0,0,bowled,8,79,106
598047,1,15,1,4,1,0,Not Applicable,110,79,174
598047,1,15,3,4,0,0,Not Applicable,110,79,174
598047,1,15,5,4,1,0,Not Applicable,110,79,174
598047,1,15,6,1,1,0,Not Applicable,79,110,174
598009,1,19,5,5,1,0,Not Applicable,163,81,94
598009,1,19,6,8,4,0,Not Applicable,81,163,94
598009,1,20,1,5,0,0,caught,163,81,84
598009,1,20,3,8,0,0,caught,81,83,84
598009,1,20,5,10,1,0,Not Applicable,346,83,84
598009,1,20,6,9,1,0,Not Applicable,83,346,84
598009,1,1,1,1,1,0,Not Applicable,162,135,94
598009,1,1,3,2,0,0,Not Applicable,135,162,94
598009,1,1,5,2,0,0,Not Applicable,135,162,94
598009,1,1,6,2,0,5,Not Applicable,135,162,94
598009,1,1,7,2,0,0,Not Applicable,135,162,94
598009,4,1,1,1,2,0,Not Applicable,162,8,94
598009,4,1,3,2,4,0,Not Applicable,8,162,94
598009,4,1,5,1,6,0,Not Applicable,162,8,94
598009,4,1,6,1,1,0,Not Applicable,162,8,94
598009,1,3,1,3,0,0,Not Applicable,8,135,94
598009,1,3,3,3,0,0,Not Applicable,8,135,94
598009,1,3,5,3,0,0,Not Applicable,8,135,94
598009,1,3,6,3,0,1,Not Applicable,8,135,94
598009,1,3,7,3,1,0,Not Applicable,8,135,94
598009,1,5,1,4,5,0,Not Applicable,339,8,314
598009,1,5,3,3,0,0,Not Applicable,8,339,314
598009,1,5,5,3,1,0,Not Applicable,8,339,314
598009,1,5,6,4,0,0,Not Applicable,339,8,314
598009,1,7,1,3,1,0,Not Applicable,8,339,280
598009,1,7,3,4,0,0,Not Applicable,339,8,280
598009,1,7,5,3,0,0,Not Applicable,8,339,280
598009,1,7,6,3,0,0,Not Applicable,8,339,280
598009,1,9,1,5,0,0,Not Applicable,163,8,280
598009,1,9,3,3,0,0,Not Applicable,8,163,280
598009,1,9,5,3,1,0,Not Applicable,8,163,280
598009,1,9,6,5,0,0,Not Applicable,163,8,280
598009,1,11,1,5,1,0,Not Applicable,163,8,314
598009,1,11,3,3,1,0,Not Applicable,8,163,314
598009,1,11,5,5,1,0,Not Applicable,163,8,314
598009,1,11,6,3,0,0,Not Applicable,8,163,314
598053,2,1,1,1,0,0,Not Applicable,260,162,340
598053,2,1,3,1,6,0,Not Applicable,260,162,340
598053,2,1,5,1,1,0,Not Applicable,260,162,340
598053,2,1,6,2,1,0,Not Applicable,162,260,340
598053,2,3,1,1,0,0,Not Applicable,260,162,84
598053,2,3,3,1,2,0,Not Applicable,260,162,84
598053,2,3,5,1,4,0,Not Applicable,260,162,84
598053,2,3,6,1,0,0,Not Applicable,260,162,84
598053,2,5,1,1,0,0,Not Applicable,260,162,84
598053,2,5,3,1,4,0,Not Applicable,260,162,84
598053,2,5,5,2,0,0,Not Applicable,162,260,84
598053,2,5,6,2,4,0,Not Applicable,162,260,84
598053,2,7,1,2,0,0,Keeper Catch,162,8,84
598053,2,7,3,4,1,0,Not Applicable,110,8,84
598053,2,7,5,3,0,0,Not Applicable,8,110,84
598053,2,7,6,3,0,0,Not Applicable,8,110,84
598053,2,9,1,3,1,0,Not Applicable,8,110,280
598053,2,9,3,3,0,0,Not Applicable,8,110,280
598053,2,9,5,3,1,0,Not Applicable,8,110,280
598053,2,9,6,4,2,0,Not Applicable,110,8,280
598053,2,11,1,4,0,1,Not Applicable,110,8,325
598053,2,11,3,3,1,0,Not Applicable,8,110,325
598053,2,11,5,4,1,0,Not Applicable,110,8,325
598053,2,11,6,3,0,0,Not Applicable,8,110,325
598053,2,13,1,3,0,0,Not Applicable,8,163,94
598053,2,13,3,5,0,0,Not Applicable,163,8,94
598053,2,13,5,3,2,0,Not Applicable,8,163,94
598053,2,13,6,3,1,0,Not Applicable,8,163,94
598053,2,15,1,3,1,0,Not Applicable,8,163,94
598053,2,15,3,5,1,0,Not Applicable,163,8,94
598053,2,15,5,3,1,0,Not Applicable,8,163,94
598053,2,15,6,5,0,0,Not Applicable,163,8,94
598053,2,17,1,3,4,0,Not Applicable,8,163,280
598053,2,17,3,3,2,0,Not Applicable,8,163,280
598053,2,17,5,3,4,0,Not Applicable,8,163,280
598053,2,17,6,3,1,0,Not Applicable,8,163,280
598053,2,17,7,5,0,0,Not Applicable,163,8,280
598009,1,15,1,5,1,0,Not Applicable,163,260,280
598009,1,15,3,6,1,0,Not Applicable,260,163,280
598009,1,15,5,5,1,0,Not Applicable,163,260,280
598009,1,15,6,6,0,0,Not Applicable,260,163,280
598009,1,17,1,6,1,0,Not Applicable,260,163,94
598009,1,17,3,5,4,0,Not Applicable,163,260,94
598009,1,13,1,3,1,0,Not Applicable,8,163,84
598009,1,13,3,3,6,0,Not Applicable,8,163,84
598009,1,13,5,3,1,0,Not Applicable,8,163,84
598009,1,13,6,5,1,0,Not Applicable,163,8,84
598009,1,17,5,6,2,0,Not Applicable,260,163,94
598009,1,17,6,6,0,0,caught,260,163,94
598009,1,19,1,5,1,0,Not Applicable,163,81,94
598009,1,19,3,5,2,0,Not Applicable,163,81,94
598039,1,1,1,1,0,0,Not Applicable,62,19,31
598039,1,1,3,2,2,0,Not Applicable,19,62,31
598039,1,1,5,2,0,0,Not Applicable,19,62,31
598039,1,1,6,2,1,0,Not Applicable,19,62,31
598039,1,3,1,2,2,0,Not Applicable,19,62,151
598039,1,3,3,2,4,0,Not Applicable,19,62,151
598039,1,3,5,2,0,0,Not Applicable,19,62,151
598039,1,3,6,2,4,0,Not Applicable,19,62,151
598039,1,7,1,1,1,0,Not Applicable,62,19,89
598039,1,7,3,1,1,0,Not Applicable,62,19,89
598039,1,7,5,2,1,0,Not Applicable,19,62,89
598039,1,7,6,1,1,0,Not Applicable,62,19,89
598039,1,5,1,2,0,0,Not Applicable,19,62,315
598039,1,5,3,2,4,0,Not Applicable,19,62,315
598039,1,5,5,2,0,0,Not Applicable,19,62,315
598039,1,5,6,2,1,0,Not Applicable,19,62,315
598039,1,15,1,2,1,0,Not Applicable,19,21,31
598039,1,15,3,2,1,0,Not Applicable,19,21,31
598039,1,15,5,2,2,0,Not Applicable,19,21,31
598039,1,15,6,2,6,0,Not Applicable,19,21,31
598039,1,13,1,3,1,0,Not Applicable,21,19,89
598039,1,13,3,2,4,0,Not Applicable,19,21,89
598039,1,13,5,3,1,0,Not Applicable,21,19,89
598039,1,13,6,2,4,0,Not Applicable,19,21,89
598039,1,11,1,1,0,0,caught,62,19,89
598039,1,11,3,3,1,0,Not Applicable,21,19,89
598039,1,11,5,2,0,0,Not Applicable,19,21,89
598039,1,11,6,2,1,0,Not Applicable,19,21,89
598039,1,9,1,2,2,0,Not Applicable,19,62,89
598039,1,9,3,1,1,0,Not Applicable,62,19,89
598039,1,9,5,1,1,0,Not Applicable,62,19,89
598039,1,9,6,2,4,0,Not Applicable,19,62,89
598039,1,20,1,3,1,0,Not Applicable,21,20,151
598039,1,20,3,4,2,0,Not Applicable,20,35,151
598039,1,20,5,5,1,0,Not Applicable,35,20,151
598039,1,20,6,4,6,0,Not Applicable,20,35,151
598039,1,19,1,3,1,0,Not Applicable,21,20,9
598039,1,19,3,3,1,0,Not Applicable,21,20,9
598039,1,19,5,3,4,0,Not Applicable,21,20,9
598039,1,19,6,3,1,0,Not Applicable,21,20,9
598039,1,17,1,3,4,0,Not Applicable,21,20,9
598039,1,17,3,3,1,0,Not Applicable,21,20,9
598039,1,17,5,4,0,1,Not Applicable,20,21,9
598039,1,17,6,3,2,0,Not Applicable,21,20,9
598027,2,20,1,7,6,0,Not Applicable,35,71,31
598027,2,19,1,7,4,0,Not Applicable,35,71,9
598027,2,19,3,7,1,0,Not Applicable,35,71,9
598027,2,19,5,8,1,0,Not Applicable,71,35,9
598027,2,19,6,7,1,0,Not Applicable,35,71,9
598027,2,17,1,7,6,0,Not Applicable,35,19,151
598027,2,17,3,1,0,1,Not Applicable,19,35,151
598027,2,17,5,1,0,0,caught,19,35,151
598027,2,17,6,7,4,0,Not Applicable,35,71,151
598027,2,15,1,6,1,0,Not Applicable,23,19,315
598027,2,15,3,6,0,0,Not Applicable,23,19,315
598027,2,15,5,1,0,0,Not Applicable,19,23,315
598027,2,15,6,1,1,0,Not Applicable,19,23,315
598027,2,13,1,6,0,0,Not Applicable,23,19,89
598027,2,13,3,1,1,0,Not Applicable,19,23,89
598027,2,13,5,1,0,0,Not Applicable,19,23,89
598027,2,13,6,1,1,0,Not Applicable,19,23,89
598027,2,11,1,5,1,0,Not Applicable,20,19,151
598027,2,11,3,5,1,0,Not Applicable,20,19,151
598027,2,11,5,1,1,0,Not Applicable,19,20,151
598027,2,11,6,5,1,0,Not Applicable,20,19,151
598027,2,9,1,1,1,0,Not Applicable,19,21,31
598027,2,9,3,4,0,0,Not Applicable,21,19,31
598027,2,9,5,1,1,0,Not Applicable,19,21,31
598027,2,9,6,4,0,0,caught,21,19,31
598027,2,7,1,1,0,0,Not Applicable,19,185,315
598027,2,7,3,1,1,0,Not Applicable,19,185,315
598027,2,7,5,1,1,0,Not Applicable,19,185,315
598027,2,7,6,3,0,0,Not Applicable,185,19,315
598027,2,5,1,2,1,0,Not Applicable,201,19,315
598027,2,5,3,2,0,0,caught,201,19,315
598027,2,5,5,1,1,0,Not Applicable,19,185,315
598027,2,5,6,3,0,0,Not Applicable,185,19,315
598027,2,3,1,1,0,0,Not Applicable,19,201,151
598027,2,3,3,1,0,0,Not Applicable,19,201,151
598027,2,3,5,1,0,0,Not Applicable,19,201,151
598027,2,3,6,1,0,0,Not Applicable,19,201,151
598027,2,3,7,1,0,0,Not Applicable,19,201,151
598027,2,1,1,1,0,1,Not Applicable,19,201,151
598027,2,1,3,2,1,0,Not Applicable,201,19,151
598027,2,1,5,2,4,0,Not Applicable,201,19,151
598027,2,1,6,2,0,0,Not Applicable,201,19,151
1082607,1,20,1,NULL,1,0,Not Applicable,346,87,461
1082607,1,20,3,NULL,0,1,Not Applicable,346,87,461
1082607,1,20,5,NULL,6,0,Not Applicable,87,346,461
1082607,1,20,6,NULL,1,0,run out,87,346,461
1082607,1,19,1,NULL,4,0,Not Applicable,87,346,32
1082607,1,19,3,NULL,0,1,Not Applicable,87,346,32
1082607,1,19,5,NULL,0,0,Not Applicable,87,346,32
1082607,1,19,6,NULL,4,0,Not Applicable,87,346,32
1082607,1,19,7,NULL,6,0,Not Applicable,87,346,32
1082607,1,17,1,NULL,0,0,bowled,306,476,270
1082607,1,17,3,NULL,1,0,Not Applicable,476,258,270
1082607,1,17,5,NULL,0,0,caught,258,476,270
1082607,1,17,6,NULL,1,0,Not Applicable,476,87,270
1082607,1,15,1,NULL,1,0,Not Applicable,306,20,270
1082607,1,15,3,NULL,2,0,Not Applicable,306,20,270
1082607,1,15,5,NULL,0,0,Not Applicable,306,20,270
1082607,1,15,6,NULL,0,0,Not Applicable,306,20,270
1082607,1,13,1,NULL,1,0,Not Applicable,306,20,32
1082607,1,13,3,NULL,1,0,Not Applicable,306,20,32
1082607,1,13,5,NULL,0,0,Not Applicable,20,306,32
1082607,1,13,6,NULL,2,0,Not Applicable,20,306,32
1082607,1,13,7,NULL,0,0,Not Applicable,20,306,32
1082607,1,11,1,NULL,1,0,Not Applicable,20,306,322
1082607,1,11,3,NULL,1,0,Not Applicable,20,306,322
1082607,1,11,5,NULL,0,1,Not Applicable,20,306,322
1082607,1,11,6,NULL,1,0,Not Applicable,306,20,322
1082607,1,1,1,NULL,0,0,Not Applicable,85,488,461
1082607,1,1,3,NULL,0,0,Not Applicable,85,488,461
1082607,1,1,5,NULL,1,0,Not Applicable,488,85,461
1082607,1,1,6,NULL,1,0,Not Applicable,85,488,461
1082607,1,9,1,NULL,1,0,Not Applicable,306,488,322
1082607,1,9,3,NULL,0,0,Not Applicable,20,306,322
1082607,1,9,5,NULL,0,0,Not Applicable,20,306,322
1082607,1,9,6,NULL,0,0,Not Applicable,20,306,322
1082607,1,7,1,NULL,0,1,Not Applicable,85,488,322
1082607,1,7,3,NULL,1,0,Not Applicable,85,488,322
1082607,1,7,5,NULL,1,0,Not Applicable,85,488,322
1082607,1,7,6,NULL,1,0,Not Applicable,488,85,322
1082607,1,7,7,NULL,1,0,Not Applicable,85,488,322
1082607,1,5,1,NULL,0,0,Not Applicable,488,85,32
1082607,1,5,3,NULL,0,0,Not Applicable,85,488,32
1082607,1,5,5,NULL,4,0,Not Applicable,85,488,32
1082607,1,5,6,NULL,4,0,Not Applicable,85,488,32
1082607,1,3,1,NULL,4,0,Not Applicable,488,85,461
1082607,1,3,3,NULL,1,0,Not Applicable,488,85,461
1082607,1,3,5,NULL,4,0,Not Applicable,85,488,461
1082607,1,3,6,NULL,4,0,Not Applicable,85,488,461
1082601,1,1,1,NULL,0,0,Not Applicable,427,345,458
1082601,1,1,3,NULL,0,0,Not Applicable,427,345,458
1082601,1,1,5,NULL,4,0,Not Applicable,427,345,458
1082601,1,1,6,NULL,0,0,Not Applicable,427,345,458
1082601,1,17,1,NULL,1,0,Not Applicable,320,62,458
1082601,1,17,3,NULL,1,0,Not Applicable,62,320,458
1082601,1,17,5,NULL,0,0,Not Applicable,62,320,458
1082601,1,17,6,NULL,4,0,Not Applicable,62,320,458
1082601,1,19,1,NULL,0,0,Not Applicable,364,296,458
1082601,1,19,3,NULL,0,0,Not Applicable,364,296,458
1082601,1,19,5,NULL,1,0,Not Applicable,296,364,458
1082601,1,19,6,NULL,4,0,Not Applicable,364,296,458
1082601,1,20,1,NULL,0,0,Not Applicable,296,364,479
1082601,1,20,3,NULL,1,0,Not Applicable,296,364,479
1082601,1,20,5,NULL,0,0,caught,364,296,479
1082601,1,20,6,NULL,0,1,Not Applicable,296,367,479
1082601,1,20,7,NULL,0,0,caught,296,367,479
1082601,1,15,1,NULL,1,0,Not Applicable,320,62,67
1082601,1,15,3,NULL,1,0,Not Applicable,62,320,67
1082601,1,15,5,NULL,6,0,Not Applicable,62,320,67
1082601,1,15,6,NULL,0,0,Not Applicable,62,320,67
1082601,1,13,1,NULL,0,0,Keeper Catch,305,320,232
1082601,1,13,3,NULL,0,0,Not Applicable,62,320,232
1082601,1,13,5,NULL,1,0,Not Applicable,320,62,232
1082601,1,13,6,NULL,4,0,Not Applicable,62,320,232
1082601,1,11,1,NULL,0,0,Not Applicable,305,427,315
1082601,1,11,3,NULL,0,0,Not Applicable,427,305,315
1082601,1,11,5,NULL,0,0,Not Applicable,427,305,315
1082601,1,11,6,NULL,1,0,Not Applicable,427,305,315
1082601,1,9,1,NULL,0,0,Not Applicable,305,427,479
1082601,1,9,3,NULL,1,0,Not Applicable,305,427,479
1082601,1,9,5,NULL,1,0,Not Applicable,427,305,479
1082601,1,9,6,NULL,1,0,Not Applicable,305,427,479
1082601,1,7,1,NULL,1,0,Not Applicable,427,409,232
1082601,1,7,3,NULL,0,1,Not Applicable,409,427,232
1082601,1,7,5,NULL,1,0,Not Applicable,427,409,232
1082601,1,7,6,NULL,0,0,Not Applicable,409,427,232
1082601,1,7,7,NULL,1,0,Not Applicable,409,427,232
1082601,1,5,1,NULL,0,2,Not Applicable,427,345,315
1082601,1,5,3,NULL,0,0,Not Applicable,345,427,315
1082601,1,5,5,NULL,1,0,Not Applicable,345,427,315
1082601,1,5,6,NULL,0,0,Not Applicable,427,345,315
1082601,1,5,7,NULL,0,0,Not Applicable,427,345,315
1082601,1,3,1,NULL,4,0,Not Applicable,345,427,458
1082601,1,3,3,NULL,0,0,Not Applicable,345,427,458
1082601,1,3,5,NULL,1,0,Not Applicable,345,427,458
1082601,1,3,6,NULL,0,0,Not Applicable,427,345,458
1082639,1,20,1,NULL,1,0,Not Applicable,390,374,344
1082639,1,20,3,NULL,0,1,Not Applicable,390,374,344
1082639,1,20,5,NULL,4,0,Not Applicable,390,374,344
1082639,1,20,6,NULL,1,0,Not Applicable,390,374,344
1082639,1,19,1,NULL,1,0,Not Applicable,374,424,479
1082639,1,19,3,NULL,0,0,Not Applicable,390,374,479
1082639,1,19,5,NULL,4,0,Not Applicable,390,374,479
1082639,1,19,6,NULL,1,0,Not Applicable,390,374,479
1082639,1,17,1,NULL,1,0,Not Applicable,62,374,315
1082639,1,17,3,NULL,1,0,Not Applicable,374,62,315
1082639,1,17,5,NULL,0,0,Not Applicable,374,62,315
1082639,1,17,6,NULL,1,0,Not Applicable,374,62,315
1082639,1,15,1,NULL,1,0,Not Applicable,62,305,315
1082639,1,15,3,NULL,4,0,Not Applicable,62,305,315
1082639,1,15,5,NULL,2,0,Not Applicable,305,62,315
1082639,1,15,6,NULL,1,0,Not Applicable,305,62,315
1082639,1,13,1,NULL,0,1,Not Applicable,305,62,344
1082639,1,13,3,NULL,1,0,Not Applicable,62,305,344
1082639,1,13,5,NULL,4,0,Not Applicable,305,62,344
1082639,1,13,6,NULL,1,0,Not Applicable,305,62,344
